source,target,material,time,value
eat2,landfill Ely,apples,2011-08-19,4.629390304955327
eat2,composting Ely,apples,2011-08-19,1.9840244164094247
farm4,eat2,apples,2011-08-20,0.8881661386924166
eat2,landfill Ely,apples,2011-08-20,0.6217162970846916
eat2,composting Ely,apples,2011-08-20,0.2664498416077249
farm4,eat2,apples,2011-08-21,1.585081095872007e-05
eat2,landfill Ely,apples,2011-08-21,1.1095567671104049e-05
eat2,composting Ely,apples,2011-08-21,4.755243287616021e-06
farm4,eat2,apples,2011-08-22,3.5116923323672533
eat2,landfill Ely,apples,2011-08-22,2.4581846326570767
eat2,composting Ely,apples,2011-08-22,1.0535076997101758
farm4,eat2,apples,2011-08-23,8.107697449247528
eat2,landfill Ely,apples,2011-08-23,5.675388214473269
eat2,composting Ely,apples,2011-08-23,2.4323092347742583
farm4,eat2,apples,2011-08-24,7.0870296877069885
eat2,landfill Ely,apples,2011-08-24,4.960920781394892
eat2,composting Ely,apples,2011-08-24,2.1261089063120964
farm4,eat2,apples,2011-08-25,0.0004370202081119622
eat2,landfill Ely,apples,2011-08-25,0.0003059141456783735
eat2,composting Ely,apples,2011-08-25,0.00013110606243358868
farm4,eat2,apples,2011-08-26,4.591098748819377
eat2,landfill Ely,apples,2011-08-26,3.2137691241735635
eat2,composting Ely,apples,2011-08-26,1.377329624645813
farm4,eat2,apples,2011-08-27,0.14250720037628356
eat2,landfill Ely,apples,2011-08-27,0.09975504026339847
eat2,composting Ely,apples,2011-08-27,0.04275216011288507
farm4,eat2,apples,2011-08-28,0.7492965847625649
eat2,landfill Ely,apples,2011-08-28,0.5245076093337955
eat2,composting Ely,apples,2011-08-28,0.2247889754287695
farm4,eat2,apples,2011-08-29,0.10982090171898848
eat2,landfill Ely,apples,2011-08-29,0.07687463120329194
eat2,composting Ely,apples,2011-08-29,0.03294627051569655
farm4,eat2,apples,2011-08-30,2.9928205424657266
eat2,landfill Ely,apples,2011-08-30,2.0949743797260085
eat2,composting Ely,apples,2011-08-30,0.897846162739718
farm4,eat2,apples,2011-08-31,0.12626531250539638
eat2,landfill Ely,apples,2011-08-31,0.08838571875377746
eat2,composting Ely,apples,2011-08-31,0.037879593751618916
farm4,eat3,apples,2011-08-01,4.300222551470399
eat3,landfill Ely,apples,2011-08-01,3.0101557860292787
eat3,composting Ely,apples,2011-08-01,1.2900667654411195
farm4,eat3,apples,2011-08-02,6.7340961116618665
eat3,landfill Ely,apples,2011-08-02,4.713867278163307
eat3,composting Ely,apples,2011-08-02,2.0202288334985603
farm4,eat3,apples,2011-08-03,0.6498194825123509
eat3,landfill Ely,apples,2011-08-03,0.4548736377586456
eat3,composting Ely,apples,2011-08-03,0.19494584475370527
farm4,eat3,apples,2011-08-04,1.1127447541526372
eat3,landfill Ely,apples,2011-08-04,0.778921327906846
eat3,composting Ely,apples,2011-08-04,0.33382342624579114
farm4,eat3,apples,2011-08-05,1.755324626754058
eat3,landfill Ely,apples,2011-08-05,1.2287272387278405
eat3,composting Ely,apples,2011-08-05,0.5265973880262174
farm4,eat3,apples,2011-08-06,0.9959726642776492
eat3,landfill Ely,apples,2011-08-06,0.6971808649943543
eat3,composting Ely,apples,2011-08-06,0.2987917992832947
farm4,eat3,apples,2011-08-07,8.35904189663999
eat3,landfill Ely,apples,2011-08-07,5.851329327647992
eat3,composting Ely,apples,2011-08-07,2.507712568991997
farm4,eat3,apples,2011-08-08,0.4353319702945195
eat3,landfill Ely,apples,2011-08-08,0.30473237920616364
eat3,composting Ely,apples,2011-08-08,0.13059959108835587
farm4,eat3,apples,2011-08-09,4.888716514542879
eat3,landfill Ely,apples,2011-08-09,3.422101560180016
eat3,composting Ely,apples,2011-08-09,1.4666149543628637
farm4,eat3,apples,2011-08-10,0.6213212267960859
eat3,landfill Ely,apples,2011-08-10,0.4349248587572601
eat3,composting Ely,apples,2011-08-10,0.18639636803882573
farm4,eat3,apples,2011-08-11,7.967422509293164
eat3,landfill Ely,apples,2011-08-11,5.577195756505216
eat3,composting Ely,apples,2011-08-11,2.390226752787949
farm4,eat3,apples,2011-08-12,3.2170586342091987
eat3,landfill Ely,apples,2011-08-12,2.251941043946439
eat3,composting Ely,apples,2011-08-12,0.9651175902627596
farm4,eat3,apples,2011-08-13,1.16915362431753
eat3,landfill Ely,apples,2011-08-13,0.818407537022271
eat3,composting Ely,apples,2011-08-13,0.35074608729525897
farm4,eat3,apples,2011-08-14,0.9713939185905444
eat3,landfill Ely,apples,2011-08-14,0.6799757430133809
eat3,composting Ely,apples,2011-08-14,0.2914181755771633
farm4,eat3,apples,2011-08-15,1.4929969996309855
eat3,landfill Ely,apples,2011-08-15,1.0450978997416898
eat3,composting Ely,apples,2011-08-15,0.4478990998892957
farm4,eat3,apples,2011-08-16,0.4092195606232393
eat3,landfill Ely,apples,2011-08-16,0.2864536924362675
eat3,composting Ely,apples,2011-08-16,0.1227658681869718
farm4,eat3,apples,2011-08-17,0.05598692130241567
eat3,landfill Ely,apples,2011-08-17,0.03919084491169097
eat3,composting Ely,apples,2011-08-17,0.0167960763907247
farm4,eat3,apples,2011-08-18,5.675466377705204
eat3,landfill Ely,apples,2011-08-18,3.9728264643936426
eat3,composting Ely,apples,2011-08-18,1.7026399133115613
farm4,eat3,apples,2011-08-19,6.4662432572363375
eat3,landfill Ely,apples,2011-08-19,4.526370280065435
eat3,composting Ely,apples,2011-08-19,1.939872977170901
farm4,eat3,apples,2011-08-20,9.59352194971802
eat3,landfill Ely,apples,2011-08-20,6.715465364802612
eat3,composting Ely,apples,2011-08-20,2.8780565849154063
farm4,eat3,apples,2011-08-21,9.964270442805102
eat3,landfill Ely,apples,2011-08-21,6.974989309963571
eat3,composting Ely,apples,2011-08-21,2.9892811328415303
farm4,eat3,apples,2011-08-22,7.942981557302938
eat3,landfill Ely,apples,2011-08-22,5.560087090112053
eat3,composting Ely,apples,2011-08-22,2.3828944671908805
farm4,eat3,apples,2011-08-23,0.29598948737383635
eat3,landfill Ely,apples,2011-08-23,0.20719264116168545
eat3,composting Ely,apples,2011-08-23,0.0887968462121509
farm4,eat3,apples,2011-08-24,9.053661079860897
eat3,landfill Ely,apples,2011-08-24,6.337562755902628
eat3,composting Ely,apples,2011-08-24,2.716098323958269
farm4,eat3,apples,2011-08-25,0.05513881180516715
eat3,landfill Ely,apples,2011-08-25,0.038597168263617004
eat3,composting Ely,apples,2011-08-25,0.016541643541550143
farm4,eat3,apples,2011-08-26,0.3822913177396397
eat3,landfill Ely,apples,2011-08-26,0.2676039224177478
eat3,composting Ely,apples,2011-08-26,0.1146873953218919
farm4,eat3,apples,2011-08-27,1.3476815795727657
eat3,landfill Ely,apples,2011-08-27,0.9433771057009359
eat3,composting Ely,apples,2011-08-27,0.4043044738718297
farm4,eat3,apples,2011-08-28,5.364970541138828
eat3,landfill Ely,apples,2011-08-28,3.75547937879718
eat3,composting Ely,apples,2011-08-28,1.6094911623416486
farm4,eat3,apples,2011-08-29,5.2736633465263765
eat3,landfill Ely,apples,2011-08-29,3.691564342568464
eat3,composting Ely,apples,2011-08-29,1.5820990039579128
farm4,eat3,apples,2011-08-30,2.6091067704564567e-06
eat3,landfill Ely,apples,2011-08-30,1.8263747393195203e-06
eat3,composting Ely,apples,2011-08-30,7.82732031136937e-07
farm4,eat3,apples,2011-08-31,1.137909690534565
eat3,landfill Ely,apples,2011-08-31,0.7965367833741954
eat3,composting Ely,apples,2011-08-31,0.34137290716036944
farm4,eat4,oranges,2011-08-01,1.5192742135811417
eat4,landfill Ely,oranges,2011-08-01,1.0634919495067992
eat4,composting Ely,oranges,2011-08-01,0.4557822640743424
farm4,eat4,oranges,2011-08-02,0.8993306404021659
eat4,landfill Ely,oranges,2011-08-02,0.6295314482815161
eat4,composting Ely,oranges,2011-08-02,0.2697991921206498
farm4,eat4,oranges,2011-08-03,3.6495684463370255
eat4,landfill Ely,oranges,2011-08-03,2.554697912435918
eat4,composting Ely,oranges,2011-08-03,1.0948705339011078
farm4,eat4,oranges,2011-08-04,0.2103749120399129
eat4,landfill Ely,oranges,2011-08-04,0.147262438427939
eat4,composting Ely,oranges,2011-08-04,0.06311247361197386
farm4,eat4,oranges,2011-08-05,2.484422798450088
eat4,landfill Ely,oranges,2011-08-05,1.739095958915061
eat4,composting Ely,oranges,2011-08-05,0.7453268395350262
farm4,eat4,oranges,2011-08-06,4.229088912441609
eat4,landfill Ely,oranges,2011-08-06,2.960362238709126
eat4,composting Ely,oranges,2011-08-06,1.2687266737324827
farm4,eat4,oranges,2011-08-07,6.904191356909636
eat4,landfill Ely,oranges,2011-08-07,4.832933949836745
eat4,composting Ely,oranges,2011-08-07,2.0712574070728897
farm4,eat4,oranges,2011-08-08,1.6989831799761526
eat4,landfill Ely,oranges,2011-08-08,1.1892882259833066
eat4,composting Ely,oranges,2011-08-08,0.5096949539928457
farm4,eat4,oranges,2011-08-09,8.366201671520567
eat4,landfill Ely,oranges,2011-08-09,5.856341170064398
eat4,composting Ely,oranges,2011-08-09,2.5098605014561697
farm4,eat4,oranges,2011-08-10,3.6803158672133165
eat4,landfill Ely,oranges,2011-08-10,2.576221107049321
eat4,composting Ely,oranges,2011-08-10,1.1040947601639943
farm4,eat4,oranges,2011-08-11,4.221511888813068
eat4,landfill Ely,oranges,2011-08-11,2.9550583221691475
eat4,composting Ely,oranges,2011-08-11,1.2664535666439205
farm4,eat4,oranges,2011-08-12,1.6583466246849676
eat4,landfill Ely,oranges,2011-08-12,1.1608426372794771
eat4,composting Ely,oranges,2011-08-12,0.4975039874054903
farm4,eat4,oranges,2011-08-13,0.0044712995962096
eat4,landfill Ely,oranges,2011-08-13,0.0031299097173467195
eat4,composting Ely,oranges,2011-08-13,0.0013413898788628804
farm4,eat4,oranges,2011-08-14,4.119173661460496
eat4,landfill Ely,oranges,2011-08-14,2.8834215630223463
eat4,composting Ely,oranges,2011-08-14,1.2357520984381487
farm4,eat4,oranges,2011-08-15,2.1795062404789567
eat4,landfill Ely,oranges,2011-08-15,1.52565436833527
eat4,composting Ely,oranges,2011-08-15,0.6538518721436871
farm4,eat4,oranges,2011-08-16,1.0575275445988397
eat4,landfill Ely,oranges,2011-08-16,0.7402692812191876
eat4,composting Ely,oranges,2011-08-16,0.31725826337965185
farm4,eat4,oranges,2011-08-17,3.45964087120248
eat4,landfill Ely,oranges,2011-08-17,2.421748609841736
eat4,composting Ely,oranges,2011-08-17,1.0378922613607442
farm4,eat4,oranges,2011-08-18,1.6625627381166481
eat4,landfill Ely,oranges,2011-08-18,1.1637939166816536
eat4,composting Ely,oranges,2011-08-18,0.4987688214349944
farm4,eat4,oranges,2011-08-19,8.939429803510924
eat4,landfill Ely,oranges,2011-08-19,6.257600862457648
eat4,composting Ely,oranges,2011-08-19,2.681828941053277
farm4,eat4,oranges,2011-08-20,1.8148472070321242
eat4,landfill Ely,oranges,2011-08-20,1.270393044922487
eat4,composting Ely,oranges,2011-08-20,0.5444541621096373
farm4,eat4,oranges,2011-08-21,0.33120548263617344
eat4,landfill Ely,oranges,2011-08-21,0.2318438378453214
eat4,composting Ely,oranges,2011-08-21,0.09936164479085204
farm4,eat4,oranges,2011-08-22,8.596271072010818
eat4,landfill Ely,oranges,2011-08-22,6.017389750407572
eat4,composting Ely,oranges,2011-08-22,2.5788813216032453
farm4,eat4,oranges,2011-08-23,0.3319643191540655
eat4,landfill Ely,oranges,2011-08-23,0.23237502340784585
eat4,composting Ely,oranges,2011-08-23,0.09958929574621964
farm4,eat4,oranges,2011-08-24,5.715535760026572
eat4,landfill Ely,oranges,2011-08-24,4.000875032018602
eat4,composting Ely,oranges,2011-08-24,1.714660728007972
farm4,eat4,oranges,2011-08-25,6.0759770054753135
eat4,landfill Ely,oranges,2011-08-25,4.25318390383272
eat4,composting Ely,oranges,2011-08-25,1.8227931016425944
farm4,eat4,oranges,2011-08-26,0.041869622820073095
eat4,landfill Ely,oranges,2011-08-26,0.02930873597405116
eat4,composting Ely,oranges,2011-08-26,0.012560886846021928
farm4,eat4,oranges,2011-08-27,1.6212801395796903
eat4,landfill Ely,oranges,2011-08-27,1.1348960977057831
eat4,composting Ely,oranges,2011-08-27,0.4863840418739071
farm4,eat4,oranges,2011-08-28,1.901268248634624
eat4,landfill Ely,oranges,2011-08-28,1.3308877740442369
eat4,composting Ely,oranges,2011-08-28,0.5703804745903872
farm4,eat4,oranges,2011-08-29,0.13440667915398347
eat4,landfill Ely,oranges,2011-08-29,0.09408467540778842
eat4,composting Ely,oranges,2011-08-29,0.04032200374619504
farm4,eat4,oranges,2011-08-30,2.3584225917422548
eat4,landfill Ely,oranges,2011-08-30,1.6508958142195789
eat4,composting Ely,oranges,2011-08-30,0.7075267775226766
farm4,eat4,oranges,2011-08-31,0.18481507777960893
eat4,landfill Ely,oranges,2011-08-31,0.12937055444572626
eat4,composting Ely,oranges,2011-08-31,0.05544452333388269
farm4,eat6,oranges,2011-08-01,3.4364402919613664
eat6,landfill Cambridge,oranges,2011-08-01,2.405508204372956
eat6,composting Cambridge,oranges,2011-08-01,1.0309320875884098
farm4,eat6,oranges,2011-08-02,1.4197054984837685
eat6,landfill Cambridge,oranges,2011-08-02,0.993793848938638
eat6,composting Cambridge,oranges,2011-08-02,0.42591164954513056
farm4,eat6,oranges,2011-08-03,4.0218643391192535
eat6,landfill Cambridge,oranges,2011-08-03,2.8153050373834785
eat6,composting Cambridge,oranges,2011-08-03,1.2065593017357763
farm4,eat6,oranges,2011-08-04,0.08357526939223031
eat6,landfill Cambridge,oranges,2011-08-04,0.058502688574561215
eat6,composting Cambridge,oranges,2011-08-04,0.02507258081766909
farm4,eat6,oranges,2011-08-05,7.509141606760597
eat6,landfill Cambridge,oranges,2011-08-05,5.256399124732416
eat6,composting Cambridge,oranges,2011-08-05,2.252742482028179
farm4,eat6,oranges,2011-08-06,8.979940651157492
eat6,landfill Cambridge,oranges,2011-08-06,6.285958455810244
eat6,composting Cambridge,oranges,2011-08-06,2.6939821953472483
farm4,eat6,oranges,2011-08-07,0.0074967175524121455
eat6,landfill Cambridge,oranges,2011-08-07,0.005247702286688503
eat6,composting Cambridge,oranges,2011-08-07,0.002249015265723644
farm4,eat6,oranges,2011-08-08,5.475601480989624
eat6,landfill Cambridge,oranges,2011-08-08,3.8329210366927366
eat6,composting Cambridge,oranges,2011-08-08,1.6426804442968872
farm4,eat6,oranges,2011-08-09,4.363703223833799
eat6,landfill Cambridge,oranges,2011-08-09,3.0545922566836587
eat6,composting Cambridge,oranges,2011-08-09,1.3091109671501395
farm4,eat6,oranges,2011-08-10,0.5606187471845704
eat6,landfill Cambridge,oranges,2011-08-10,0.3924331230291993
eat6,composting Cambridge,oranges,2011-08-10,0.1681856241553711
farm4,eat6,oranges,2011-08-11,9.92134673995391
eat6,landfill Cambridge,oranges,2011-08-11,6.944942717967737
eat6,composting Cambridge,oranges,2011-08-11,2.9764040219861734
farm4,eat6,oranges,2011-08-12,6.431603176645485
eat6,landfill Cambridge,oranges,2011-08-12,4.502122223651839
eat6,composting Cambridge,oranges,2011-08-12,1.9294809529936447
farm4,eat6,oranges,2011-08-13,4.6590600082988685
eat6,landfill Cambridge,oranges,2011-08-13,3.261342005809208
eat6,composting Cambridge,oranges,2011-08-13,1.3977180024896605
farm4,eat6,oranges,2011-08-14,4.91374188712838
eat6,landfill Cambridge,oranges,2011-08-14,3.4396193209898653
eat6,composting Cambridge,oranges,2011-08-14,1.4741225661385138
farm4,eat6,oranges,2011-08-15,1.8973557336219995
eat6,landfill Cambridge,oranges,2011-08-15,1.3281490135353995
eat6,composting Cambridge,oranges,2011-08-15,0.5692067200865998
farm4,eat6,oranges,2011-08-16,5.4160985575678815
eat6,landfill Cambridge,oranges,2011-08-16,3.791268990297518
eat6,composting Cambridge,oranges,2011-08-16,1.624829567270365
farm4,eat6,oranges,2011-08-17,8.934367234356845
eat6,landfill Cambridge,oranges,2011-08-17,6.254057064049791
eat6,composting Cambridge,oranges,2011-08-17,2.6803101703070533
farm4,eat6,oranges,2011-08-18,8.606764258346008
eat6,landfill Cambridge,oranges,2011-08-18,6.024734980842205
eat6,composting Cambridge,oranges,2011-08-18,2.582029277503802
farm4,eat6,oranges,2011-08-19,6.883086687757326
eat6,landfill Cambridge,oranges,2011-08-19,4.818160681430128
eat6,composting Cambridge,oranges,2011-08-19,2.0649260063271977
farm4,eat6,oranges,2011-08-20,4.0906833265028055
eat6,landfill Cambridge,oranges,2011-08-20,2.863478328551965
eat6,composting Cambridge,oranges,2011-08-20,1.2272049979508421
farm4,eat6,oranges,2011-08-21,2.2911669319532986
eat6,landfill Cambridge,oranges,2011-08-21,1.6038168523673093
eat6,composting Cambridge,oranges,2011-08-21,0.6873500795859897
farm4,eat6,oranges,2011-08-22,6.93575841201432
eat6,landfill Cambridge,oranges,2011-08-22,4.855030888410023
eat6,composting Cambridge,oranges,2011-08-22,2.080727523604296
farm4,eat6,oranges,2011-08-23,0.24021696495988515
eat6,landfill Cambridge,oranges,2011-08-23,0.1681518754719196
eat6,composting Cambridge,oranges,2011-08-23,0.07206508948796554
farm4,eat6,oranges,2011-08-24,9.415881712246392
eat6,landfill Cambridge,oranges,2011-08-24,6.591117198572475
eat6,composting Cambridge,oranges,2011-08-24,2.8247645136739177
farm4,eat6,oranges,2011-08-25,6.130956313782619
eat6,landfill Cambridge,oranges,2011-08-25,4.2916694196478335
eat6,composting Cambridge,oranges,2011-08-25,1.8392868941347853
farm4,eat6,oranges,2011-08-26,0.14038014599148446
eat6,landfill Cambridge,oranges,2011-08-26,0.09826610219403913
eat6,composting Cambridge,oranges,2011-08-26,0.042114043797445336
farm4,eat6,oranges,2011-08-27,4.280485536281178
eat6,landfill Cambridge,oranges,2011-08-27,2.996339875396825
eat6,composting Cambridge,oranges,2011-08-27,1.2841456608843538
farm4,eat6,oranges,2011-08-28,5.773220820526599
eat6,landfill Cambridge,oranges,2011-08-28,4.041254574368619
eat6,composting Cambridge,oranges,2011-08-28,1.7319662461579797
farm4,eat6,oranges,2011-08-29,0.5040612382562776
eat6,landfill Cambridge,oranges,2011-08-29,0.3528428667793943
eat6,composting Cambridge,oranges,2011-08-29,0.15121837147688327
farm4,eat6,oranges,2011-08-30,3.8287956266415337
eat6,landfill Cambridge,oranges,2011-08-30,2.6801569386490733
eat6,composting Cambridge,oranges,2011-08-30,1.1486386879924602
farm4,eat6,oranges,2011-08-31,5.354273795498721
eat6,landfill Cambridge,oranges,2011-08-31,3.7479916568491047
eat6,composting Cambridge,oranges,2011-08-31,1.6062821386496169
farm4,eat7,bananas,2011-08-01,2.611602623836098
eat7,landfill Cambridge,bananas,2011-08-01,1.8281218366852685
eat7,composting Cambridge,bananas,2011-08-01,0.7834807871508294
farm4,eat7,bananas,2011-08-02,4.9674705621001465
eat7,landfill Cambridge,bananas,2011-08-02,3.4772293934701017
eat7,composting Cambridge,bananas,2011-08-02,1.4902411686300439
farm4,eat7,bananas,2011-08-03,2.150024876401969
eat7,landfill Cambridge,bananas,2011-08-03,1.5050174134813783
eat7,composting Cambridge,bananas,2011-08-03,0.6450074629205906
